CPOD_completeIDnum,CPOD_IDnum,CPOD_Date,CPOD_FileEndMin,CPOD_FileEndMinNum,CPOD_DPM,CPOD_Nall,CPOD_MinsOn,CPOD_completeIDnum_edit,CPOD_CPODloc_ID,CPOD_CPODloc_ID_nozero,CPOD_summedPPS,CPOD_summedPPS_edit,CPOD_totalTimeLost,CPOD_locID
036 A3 2010 07 12 POD599 V2 NB DPM.txt,POD599,2010-08-19,23:59,58190399,1,111847,1440,036 A3 2010 07 12 POD599 V2,36,36,5,0,0,36
037 A4 2010 07 12 POD588 V2 NB DPM.txt,POD588,2010-08-19,23:59,58190399,0,16928,1440,037 A4 2010 07 12 POD588 V2,37,37,0,0,0,37
038 A5 2010 07 12 POD598 V2 NB DPM.txt,POD598,2010-08-19,23:59,58190399,7,27195,1440,038 A5 2010 07 12 POD598 V2,38,38,21,15,0,38
039 A6 2010 07 12 POD565 V2 NB DPM.txt,POD565,2010-08-19,23:59,58190399,8,47390,1440,039 A6 2010 07 12 POD565 V2,39,39,27,2,0,39
041 A8 2010 07 12 POD589 V2 NB DPM.txt,POD589,2010-08-19,23:59,58190399,4,19066,1440,041 A8 2010 07 12 POD589 V2,41,41,10,6,0,41
042 A9 2010 07 12 POD625 V2 NB DPM.txt,POD625,2010-08-19,23:59,58190399,3,8094,1440,042 A9 2010 07 12 POD625 V2,42,42,8,8,0,42
043 A10 2010 07 12 POD568 V2 NB DPM.txt,POD568,2010-08-19,23:59,58190399,5,8751,1440,043 A10 2010 07 12 POD568 V2,43,43,21,4,0,43
044 A11 2010 07 12 POD624 V2 NB DPM.txt,POD624,2010-08-19,23:59,58190399,3,12111,1440,044 A11 2010 07 12 POD624 V2,44,44,16,16,0,44
045 A12 2010 07 12 POD569 V2 NB DPM.txt,POD569,2010-08-19,23:59,58190399,11,16195,1440,045 A12 2010 07 12 POD569 V2,45,45,35,23,0,45
046 A13 2010 07 19 POD571 V2 NB DPM.txt,POD571,2010-08-19,23:59,58190399,4,10679,1440,046 A13 2010 07 19 POD571 V2,46,46,13,11,0,46
047 A14 2010 07 24 POD621 V2 NB DPM.txt,POD621,2010-08-19,23:59,58190399,4,18898,1440,047 A14 2010 07 24 POD621 V2,47,47,13,9,0,47
048 A15 2010 07 24 POD586 V2 NB DPM.txt,POD586,2010-08-19,23:59,58190399,60,91895,1440,048 A15 2010 07 24 POD586 V2,48,48,261,97,0,48
050 A17 2010 07 24 POD583 V2 NB DPM.txt,POD583,2010-08-19,23:59,58190399,10,76348,1440,050 A17 2010 07 24 POD583 V2,50,50,48,18,0,50
054 A21 2010 07 24 POD631 V2 NB DPM.txt,POD631,2010-08-19,23:59,58190399,5,79248,1440,054 A21 2010 07 24 POD631 V2,54,54,15,7,0,54
060 B2 2010 07 20 POD1022 V2 NB DPM.txt,POD1022,2010-08-19,23:59,58190399,1,50560,1440,060 B2 2010 07 20 POD1022 V2,60,60,2,0,0,60
061 B4 2010 07 20 POD1027 V2 NB DPM.txt,POD1027,2010-08-19,23:59,58190399,5,25025,1440,061 B4 2010 07 20 POD1027 V2,61,61,15,15,0,61
062 B5 2010 07 20 POD1028 V2 NB DPM.txt,POD1028,2010-08-19,23:59,58190399,1,45566,1440,062 B5 2010 07 20 POD1028 V2,62,62,3,0,0,62
063 B6 2010 07 20 POD1025 V2 NB DPM.txt,POD1025,2010-08-19,23:59,58190399,2,67535,1440,063 B6 2010 07 20 POD1025 V2,63,63,6,6,0,63
064 B7 2010 07 20 POD1023 V2 NB DPM.txt,POD1023,2010-08-19,23:59,58190399,0,716533,1440,064 B7 2010 07 20 POD1023 V2,64,64,0,0,0,64
065 B8 2010 07 20 POD1021 V2 NB DPM.txt,POD1021,2010-08-19,23:59,58190399,0,617426,1440,065 B8 2010 07 20 POD1021 V2,65,65,0,0,0,65
066 B10 2010 08 02 POD492 V2 NB DPM.txt,POD492,2010-08-19,23:59,58190399,0,301755,1440,066 B10 2010 08 02 POD492 V2,66,66,0,0,0,66
067 B11 2010 08 02 POD807 V2 NB DPM.txt,POD807,2010-08-19,23:59,58190399,0,458964,1440,067 B11 2010 08 02 POD807 V2,67,67,0,0,0,67
076 E23 2010 07 24 POD584 V2 NB DPM.txt,POD584,2010-08-19,23:59,58190399,4,15584,1440,076 E23 2010 07 24 POD584 V2,76,76,11,6,0,76
088 E1 2010 07 19 POD634 V2 NB DPM.txt,POD634,2010-08-19,23:59,58190399,31,56889,1440,088 E1 2010 07 19 POD634 V2,88,88,152,13,0,88
089 E2 2010 07 19 POD615 V2 NB DPM.txt,POD615,2010-08-19,23:59,58190399,9,27608,1440,089 E2 2010 07 19 POD615 V2,89,89,32,23,0,89
090 E3 2010 07 19 POD602 V2 NB DPM.txt,POD602,2010-08-19,23:59,58190399,10,15883,1440,090 E3 2010 07 19 POD602 V2,90,90,42,35,0,90
091 E4 2010 07 19 POD626 V2 NB DPM.txt,POD626,2010-08-19,23:59,58190399,3,97255,1440,091 E4 2010 07 19 POD626 V2,91,91,10,6,0,91
092 E5 2010 07 19 POD616 V2 NB DPM.txt,POD616,2010-08-19,23:59,58190399,7,37244,1440,092 E5 2010 07 19 POD616 V2,92,92,23,6,0,92
093 E6 2010 07 19 POD622 V2 NB DPM.txt,POD622,2010-08-19,23:59,58190399,3,42343,1440,093 E6 2010 07 19 POD622 V2,93,93,13,8,0,93
094 E7 2010 07 19 POD635 V2 NB DPM.txt,POD635,2010-08-19,23:59,58190399,5,60017,1440,094 E7 2010 07 19 POD635 V2,94,94,30,0,0,94
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-08-19,23:59,58190399,3,24058,1440,095 E8 2010 07 19 POD592 V2,95,95,30,30,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-08-19,23:59,58190399,4,135215,1440,096 E9 2010 07 19 POD604 V2,96,96,12,5,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-08-19,23:59,58190399,12,12382,1440,098 E11 2010 07 12 POD557 V2,98,98,30,12,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-08-19,23:59,58190399,0,7481,1440,099 E12 2010 07 19 POD591 V2,99,99,0,0,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-08-19,23:59,58190399,19,37126,1440,101 E14 2010 07 24 POD594 V2,101,101,94,65,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-08-19,23:59,58190399,26,41518,1440,102 E15 2010 07 24 POD561 V2,102,102,98,37,0,102
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-08-19,23:59,58190399,5,21396,1440,104 E18 2010 07 24 POD629 V2,104,104,24,14,0,104
105 E19 2010 07 24 POD618 V2 NB DPM.txt,POD618,2010-08-19,23:59,58190399,12,65619,1440,105 E19 2010 07 24 POD618 V2,105,105,55,42,0,105
107 E21 2010 07 24 POD619 V2 NB DPM.txt,POD619,2010-08-19,23:59,58190399,7,20234,1440,107 E21 2010 07 24 POD619 V2,107,107,28,28,0,107
108 E22 2010 07 24 POD617 V2 NB DPM.txt,POD617,2010-08-19,23:59,58190399,3,13291,1440,108 E22 2010 07 24 POD617 V2,108,108,11,7,0,108
109 E24 2010 07 24 POD607 V2 NB DPM.txt,POD607,2010-08-19,23:59,58190399,7,89582,1440,109 E24 2010 07 24 POD607 V2,109,109,28,23,0,109
110 E25 2010 07 25 POD593 V2 NB DPM.txt,POD593,2010-08-19,23:59,58190399,21,101414,1440,110 E25 2010 07 25 POD593 V2,110,110,93,69,0,110
111 E26 2010 07 25 POD628 V2 NB DPM.txt,POD628,2010-08-19,23:59,58190399,1,81024,1440,111 E26 2010 07 25 POD628 V2,111,111,5,5,0,111
112 E17 2010 07 25 POD572 V2 NB DPM.txt,POD572,2010-08-19,23:59,58190399,2,68273,1440,112 E17 2010 07 25 POD572 V2,112,112,5,3,0,112
113 E28 2010 07 19 POD1024 V2 NB DPM.txt,POD1024,2010-08-19,23:59,58190399,20,18676,1440,113 E28 2010 07 19 POD1024 V2,113,113,90,4,0,113
51 A18 2010 07 24 POD595 V2 NB DPM.txt,POD595,2010-08-19,23:59,58190399,43,80165,1440,51 A18 2010 07 24 POD595 V2,51,51,215,117,0,51
53 A20 2010 07 25 POD559 V2 NB DPM.txt,POD559,2010-08-19,23:59,58190399,6,65507,1440,53 A20 2010 07 25 POD559 V2,53,53,23,14,0,53
55 A22 2010 07 24 POD608 V2 NB DPM.txt,POD608,2010-08-19,23:59,58190399,9,25152,1440,55 A22 2010 07 24 POD608 V2,55,55,37,30,0,55
56 A23 2010 07 24 POD630 V2 NB DPM.txt,POD630,2010-08-19,23:59,58190399,7,27593,1440,56 A23 2010 07 24 POD630 V2,56,56,29,5,0,56
78 E17 2010 07 24 POD609 V2 NB DPM.txt,POD609,2010-08-19,23:59,58190399,10,62435,1440,78 E17 2010 07 24 POD609 V2,78,78,32,17,0,78
001 D1 2010 06 22 POD612 V2 NB DPM.txt,POD612,2010-08-20,23:59,58191839,0,191483,1440,001 D1 2010 06 22 POD612 V2,1,1,0,0,0,1
002 B0 2010 06 22 POD632 V2 NB DPM.txt,POD632,2010-08-20,23:59,58191839,0,108736,1440,002 B0 2010 06 22 POD632 V2,2,2,0,0,0,2
003 B9 2010 06 22 POD600 V2 NB DPM.txt,POD600,2010-08-20,23:59,58191839,0,198544,1440,003 B9 2010 06 22 POD600 V2,3,3,0,0,0,3
004 B12 2010 06 22 POD554 V2 NB DPM.txt,POD554,2010-08-20,23:59,58191839,10,167577,1440,004 B12 2010 06 22 POD554 V2,4,4,47,47,0,4
005 D4 2010 07 25 POD606 V2 NB DPM.txt,POD606,2010-08-20,23:59,58191839,8,35942,1440,005 D4 2010 07 25 POD606 V2,5,5,29,23,0,5
023 B1 2010 07 20 POD605 V2 NB DPM.txt,POD605,2010-08-20,23:59,58191839,0,123799,1440,023 B1 2010 07 20 POD605 V2,23,23,0,0,0,23
025 A1 2010 07 30 POD610 V2 NB DPM.txt,POD610,2010-08-20,23:59,58191839,63,311750,1440,025 A1 2010 07 30 POD610 V2,25,25,414,151,27,25
029 A2 2010 07 12 POD564 V2 NB DPM.txt,POD564,2010-08-20,23:59,58191839,1,226696,1440,029 A2 2010 07 12 POD564 V2,29,29,3,3,0,29
035 B3 2010 07 20 POD558 V2 NB DPM.txt,POD558,2010-08-20,23:59,58191839,6,217744,1440,035 B3 2010 07 20 POD558 V2,35,35,34,0,38,35
036 A3 2010 07 12 POD599 V2 NB DPM.txt,POD599,2010-08-20,23:59,58191839,2,437661,1440,036 A3 2010 07 12 POD599 V2,36,36,7,0,0,36
037 A4 2010 07 12 POD588 V2 NB DPM.txt,POD588,2010-08-20,23:59,58191839,0,20686,1440,037 A4 2010 07 12 POD588 V2,37,37,0,0,0,37
038 A5 2010 07 12 POD598 V2 NB DPM.txt,POD598,2010-08-20,23:59,58191839,0,94862,1440,038 A5 2010 07 12 POD598 V2,38,38,0,0,0,38
039 A6 2010 07 12 POD565 V2 NB DPM.txt,POD565,2010-08-20,23:59,58191839,12,79505,1440,039 A6 2010 07 12 POD565 V2,39,39,85,70,0,39
041 A8 2010 07 12 POD589 V2 NB DPM.txt,POD589,2010-08-20,23:59,58191839,3,39628,1440,041 A8 2010 07 12 POD589 V2,41,41,9,5,0,41
042 A9 2010 07 12 POD625 V2 NB DPM.txt,POD625,2010-08-20,23:59,58191839,12,16185,1440,042 A9 2010 07 12 POD625 V2,42,42,61,8,0,42
043 A10 2010 07 12 POD568 V2 NB DPM.txt,POD568,2010-08-20,23:59,58191839,13,68952,1440,043 A10 2010 07 12 POD568 V2,43,43,48,8,0,43
044 A11 2010 07 12 POD624 V2 NB DPM.txt,POD624,2010-08-20,23:59,58191839,5,41050,1440,044 A11 2010 07 12 POD624 V2,44,44,14,14,0,44
045 A12 2010 07 12 POD569 V2 NB DPM.txt,POD569,2010-08-20,23:59,58191839,4,58173,1440,045 A12 2010 07 12 POD569 V2,45,45,17,17,0,45
046 A13 2010 07 19 POD571 V2 NB DPM.txt,POD571,2010-08-20,23:59,58191839,10,14703,1440,046 A13 2010 07 19 POD571 V2,46,46,50,29,0,46
047 A14 2010 07 24 POD621 V2 NB DPM.txt,POD621,2010-08-20,23:59,58191839,14,27762,1440,047 A14 2010 07 24 POD621 V2,47,47,49,34,0,47
048 A15 2010 07 24 POD586 V2 NB DPM.txt,POD586,2010-08-20,23:59,58191839,40,55613,1440,048 A15 2010 07 24 POD586 V2,48,48,195,41,0,48
050 A17 2010 07 24 POD583 V2 NB DPM.txt,POD583,2010-08-20,23:59,58191839,8,66664,1440,050 A17 2010 07 24 POD583 V2,50,50,34,26,0,50
054 A21 2010 07 24 POD631 V2 NB DPM.txt,POD631,2010-08-20,23:59,58191839,7,25120,1440,054 A21 2010 07 24 POD631 V2,54,54,37,7,0,54
060 B2 2010 07 20 POD1022 V2 NB DPM.txt,POD1022,2010-08-20,23:59,58191839,0,52506,1440,060 B2 2010 07 20 POD1022 V2,60,60,0,0,0,60
061 B4 2010 07 20 POD1027 V2 NB DPM.txt,POD1027,2010-08-20,23:59,58191839,6,55932,1440,061 B4 2010 07 20 POD1027 V2,61,61,38,9,0,61
062 B5 2010 07 20 POD1028 V2 NB DPM.txt,POD1028,2010-08-20,23:59,58191839,0,93426,1440,062 B5 2010 07 20 POD1028 V2,62,62,0,0,0,62
063 B6 2010 07 20 POD1025 V2 NB DPM.txt,POD1025,2010-08-20,23:59,58191839,5,133159,1440,063 B6 2010 07 20 POD1025 V2,63,63,32,0,0,63
064 B7 2010 07 20 POD1023 V2 NB DPM.txt,POD1023,2010-08-20,23:59,58191839,4,120216,1440,064 B7 2010 07 20 POD1023 V2,64,64,12,0,0,64
065 B8 2010 07 20 POD1021 V2 NB DPM.txt,POD1021,2010-08-20,23:59,58191839,7,256988,1440,065 B8 2010 07 20 POD1021 V2,65,65,57,0,0,65
066 B10 2010 08 02 POD492 V2 NB DPM.txt,POD492,2010-08-20,23:59,58191839,0,228084,1440,066 B10 2010 08 02 POD492 V2,66,66,0,0,0,66
067 B11 2010 08 02 POD807 V2 NB DPM.txt,POD807,2010-08-20,23:59,58191839,0,252888,1440,067 B11 2010 08 02 POD807 V2,67,67,0,0,0,67
076 E23 2010 07 24 POD584 V2 NB DPM.txt,POD584,2010-08-20,23:59,58191839,22,38875,1440,076 E23 2010 07 24 POD584 V2,76,76,106,85,0,76
088 E1 2010 07 19 POD634 V2 NB DPM.txt,POD634,2010-08-20,23:59,58191839,22,30036,1440,088 E1 2010 07 19 POD634 V2,88,88,73,0,0,88
089 E2 2010 07 19 POD615 V2 NB DPM.txt,POD615,2010-08-20,23:59,58191839,11,46082,1440,089 E2 2010 07 19 POD615 V2,89,89,54,39,0,89
090 E3 2010 07 19 POD602 V2 NB DPM.txt,POD602,2010-08-20,23:59,58191839,9,43717,1440,090 E3 2010 07 19 POD602 V2,90,90,38,23,0,90
091 E4 2010 07 19 POD626 V2 NB DPM.txt,POD626,2010-08-20,23:59,58191839,16,142068,1440,091 E4 2010 07 19 POD626 V2,91,91,52,11,0,91
092 E5 2010 07 19 POD616 V2 NB DPM.txt,POD616,2010-08-20,23:59,58191839,5,45159,1440,092 E5 2010 07 19 POD616 V2,92,92,21,6,0,92
093 E6 2010 07 19 POD622 V2 NB DPM.txt,POD622,2010-08-20,23:59,58191839,4,62241,1440,093 E6 2010 07 19 POD622 V2,93,93,36,11,0,93
094 E7 2010 07 19 POD635 V2 NB DPM.txt,POD635,2010-08-20,23:59,58191839,11,51548,1440,094 E7 2010 07 19 POD635 V2,94,94,31,17,0,94
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-08-20,23:59,58191839,8,61477,1440,095 E8 2010 07 19 POD592 V2,95,95,34,11,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-08-20,23:59,58191839,6,607221,1440,096 E9 2010 07 19 POD604 V2,96,96,16,8,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-08-20,23:59,58191839,4,19332,1440,098 E11 2010 07 12 POD557 V2,98,98,31,14,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-08-20,23:59,58191839,0,9010,1440,099 E12 2010 07 19 POD591 V2,99,99,0,0,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-08-20,23:59,58191839,15,56200,1440,101 E14 2010 07 24 POD594 V2,101,101,72,45,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-08-20,23:59,58191839,24,37461,1440,102 E15 2010 07 24 POD561 V2,102,102,100,78,0,102
103 E16 2010 09 22 POD636 V2 NB DPM.txt,POD636,2010-08-20,23:59,58191839,0,0,0,103 E16 2010 09 22 POD636 V2,103,103,0,0,0,103
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-08-20,23:59,58191839,11,19392,1440,104 E18 2010 07 24 POD629 V2,104,104,34,23,0,104
105 E19 2010 07 24 POD618 V2 NB DPM.txt,POD618,2010-08-20,23:59,58191839,8,120984,1440,105 E19 2010 07 24 POD618 V2,105,105,30,14,0,105
107 E21 2010 07 24 POD619 V2 NB DPM.txt,POD619,2010-08-20,23:59,58191839,20,79436,1440,107 E21 2010 07 24 POD619 V2,107,107,88,72,0,107
108 E22 2010 07 24 POD617 V2 NB DPM.txt,POD617,2010-08-20,23:59,58191839,6,37807,1440,108 E22 2010 07 24 POD617 V2,108,108,26,21,0,108
109 E24 2010 07 24 POD607 V2 NB DPM.txt,POD607,2010-08-20,23:59,58191839,6,55280,1440,109 E24 2010 07 24 POD607 V2,109,109,31,5,0,109
110 E25 2010 07 25 POD593 V2 NB DPM.txt,POD593,2010-08-20,23:59,58191839,19,111608,1440,110 E25 2010 07 25 POD593 V2,110,110,84,48,0,110
111 E26 2010 07 25 POD628 V2 NB DPM.txt,POD628,2010-08-20,23:59,58191839,11,21944,1440,111 E26 2010 07 25 POD628 V2,111,111,55,55,0,111
112 E17 2010 07 25 POD572 V2 NB DPM.txt,POD572,2010-08-20,23:59,58191839,3,33037,1440,112 E17 2010 07 25 POD572 V2,112,112,12,10,0,112
113 E28 2010 07 19 POD1024 V2 NB DPM.txt,POD1024,2010-08-20,23:59,58191839,36,44064,1440,113 E28 2010 07 19 POD1024 V2,113,113,198,14,0,113
51 A18 2010 07 24 POD595 V2 NB DPM.txt,POD595,2010-08-20,23:59,58191839,85,142281,1440,51 A18 2010 07 24 POD595 V2,51,51,536,128,0,51
53 A20 2010 07 25 POD559 V2 NB DPM.txt,POD559,2010-08-20,23:59,58191839,21,50130,1440,53 A20 2010 07 25 POD559 V2,53,53,81,68,0,53
55 A22 2010 07 24 POD608 V2 NB DPM.txt,POD608,2010-08-20,23:59,58191839,6,32642,1440,55 A22 2010 07 24 POD608 V2,55,55,19,10,0,55
56 A23 2010 07 24 POD630 V2 NB DPM.txt,POD630,2010-08-20,23:59,58191839,8,64555,1440,56 A23 2010 07 24 POD630 V2,56,56,34,12,0,56
78 E17 2010 07 24 POD609 V2 NB DPM.txt,POD609,2010-08-20,23:59,58191839,59,121203,1440,78 E17 2010 07 24 POD609 V2,78,78,270,43,18,78
001 D1 2010 06 22 POD612 V2 NB DPM.txt,POD612,2010-08-21,23:59,58193279,0,66043,1440,001 D1 2010 06 22 POD612 V2,1,1,0,0,0,1
002 B0 2010 06 22 POD632 V2 NB DPM.txt,POD632,2010-08-21,23:59,58193279,0,479657,1440,002 B0 2010 06 22 POD632 V2,2,2,0,0,0,2
003 B9 2010 06 22 POD600 V2 NB DPM.txt,POD600,2010-08-21,23:59,58193279,0,83584,1440,003 B9 2010 06 22 POD600 V2,3,3,0,0,0,3
004 B12 2010 06 22 POD554 V2 NB DPM.txt,POD554,2010-08-21,23:59,58193279,2,65371,1440,004 B12 2010 06 22 POD554 V2,4,4,9,0,0,4
005 D4 2010 07 25 POD606 V2 NB DPM.txt,POD606,2010-08-21,23:59,58193279,7,25873,1440,005 D4 2010 07 25 POD606 V2,5,5,27,3,0,5
023 B1 2010 07 20 POD605 V2 NB DPM.txt,POD605,2010-08-21,23:59,58193279,0,281702,1440,023 B1 2010 07 20 POD605 V2,23,23,0,0,0,23
025 A1 2010 07 30 POD610 V2 NB DPM.txt,POD610,2010-08-21,23:59,58193279,21,170226,1440,025 A1 2010 07 30 POD610 V2,25,25,97,87,0,25
029 A2 2010 07 12 POD564 V2 NB DPM.txt,POD564,2010-08-21,23:59,58193279,21,193452,1440,029 A2 2010 07 12 POD564 V2,29,29,77,28,0,29
035 B3 2010 07 20 POD558 V2 NB DPM.txt,POD558,2010-08-21,23:59,58193279,0,317000,1440,035 B3 2010 07 20 POD558 V2,35,35,0,0,0,35
036 A3 2010 07 12 POD599 V2 NB DPM.txt,POD599,2010-08-21,23:59,58193279,0,215696,1440,036 A3 2010 07 12 POD599 V2,36,36,0,0,0,36
037 A4 2010 07 12 POD588 V2 NB DPM.txt,POD588,2010-08-21,23:59,58193279,0,46697,1440,037 A4 2010 07 12 POD588 V2,37,37,0,0,0,37
038 A5 2010 07 12 POD598 V2 NB DPM.txt,POD598,2010-08-21,23:59,58193279,2,36981,1440,038 A5 2010 07 12 POD598 V2,38,38,6,4,0,38
039 A6 2010 07 12 POD565 V2 NB DPM.txt,POD565,2010-08-21,23:59,58193279,6,186141,1440,039 A6 2010 07 12 POD565 V2,39,39,28,22,0,39
041 A8 2010 07 12 POD589 V2 NB DPM.txt,POD589,2010-08-21,23:59,58193279,3,61383,1440,041 A8 2010 07 12 POD589 V2,41,41,9,7,0,41
042 A9 2010 07 12 POD625 V2 NB DPM.txt,POD625,2010-08-21,23:59,58193279,3,21378,1440,042 A9 2010 07 12 POD625 V2,42,42,9,3,0,42
043 A10 2010 07 12 POD568 V2 NB DPM.txt,POD568,2010-08-21,23:59,58193279,17,69250,1440,043 A10 2010 07 12 POD568 V2,43,43,65,2,0,43
044 A11 2010 07 12 POD624 V2 NB DPM.txt,POD624,2010-08-21,23:59,58193279,8,79606,1440,044 A11 2010 07 12 POD624 V2,44,44,34,28,0,44
045 A12 2010 07 12 POD569 V2 NB DPM.txt,POD569,2010-08-21,23:59,58193279,16,53083,1440,045 A12 2010 07 12 POD569 V2,45,45,54,19,0,45
046 A13 2010 07 19 POD571 V2 NB DPM.txt,POD571,2010-08-21,23:59,58193279,46,55393,1440,046 A13 2010 07 19 POD571 V2,46,46,194,95,0,46
047 A14 2010 07 24 POD621 V2 NB DPM.txt,POD621,2010-08-21,23:59,58193279,6,42545,1440,047 A14 2010 07 24 POD621 V2,47,47,27,11,0,47
048 A15 2010 07 24 POD586 V2 NB DPM.txt,POD586,2010-08-21,23:59,58193279,17,31843,1440,048 A15 2010 07 24 POD586 V2,48,48,65,4,0,48
050 A17 2010 07 24 POD583 V2 NB DPM.txt,POD583,2010-08-21,23:59,58193279,11,70389,1440,050 A17 2010 07 24 POD583 V2,50,50,65,13,0,50
054 A21 2010 07 24 POD631 V2 NB DPM.txt,POD631,2010-08-21,23:59,58193279,5,27835,1440,054 A21 2010 07 24 POD631 V2,54,54,21,19,0,54
060 B2 2010 07 20 POD1022 V2 NB DPM.txt,POD1022,2010-08-21,23:59,58193279,2,63887,1440,060 B2 2010 07 20 POD1022 V2,60,60,14,0,0,60
061 B4 2010 07 20 POD1027 V2 NB DPM.txt,POD1027,2010-08-21,23:59,58193279,0,30802,1440,061 B4 2010 07 20 POD1027 V2,61,61,0,0,0,61
062 B5 2010 07 20 POD1028 V2 NB DPM.txt,POD1028,2010-08-21,23:59,58193279,0,235704,1440,062 B5 2010 07 20 POD1028 V2,62,62,0,0,0,62
063 B6 2010 07 20 POD1025 V2 NB DPM.txt,POD1025,2010-08-21,23:59,58193279,15,158005,1440,063 B6 2010 07 20 POD1025 V2,63,63,54,37,0,63
064 B7 2010 07 20 POD1023 V2 NB DPM.txt,POD1023,2010-08-21,23:59,58193279,2,175038,1440,064 B7 2010 07 20 POD1023 V2,64,64,6,6,0,64
065 B8 2010 07 20 POD1021 V2 NB DPM.txt,POD1021,2010-08-21,23:59,58193279,6,293485,1440,065 B8 2010 07 20 POD1021 V2,65,65,32,0,0,65
066 B10 2010 08 02 POD492 V2 NB DPM.txt,POD492,2010-08-21,23:59,58193279,0,213304,1440,066 B10 2010 08 02 POD492 V2,66,66,0,0,0,66
067 B11 2010 08 02 POD807 V2 NB DPM.txt,POD807,2010-08-21,23:59,58193279,0,170606,1440,067 B11 2010 08 02 POD807 V2,67,67,0,0,0,67
076 E23 2010 07 24 POD584 V2 NB DPM.txt,POD584,2010-08-21,23:59,58193279,14,41085,1440,076 E23 2010 07 24 POD584 V2,76,76,54,29,0,76
088 E1 2010 07 19 POD634 V2 NB DPM.txt,POD634,2010-08-21,23:59,58193279,10,45238,1440,088 E1 2010 07 19 POD634 V2,88,88,43,26,0,88
089 E2 2010 07 19 POD615 V2 NB DPM.txt,POD615,2010-08-21,23:59,58193279,15,20529,1440,089 E2 2010 07 19 POD615 V2,89,89,57,17,0,89
090 E3 2010 07 19 POD602 V2 NB DPM.txt,POD602,2010-08-21,23:59,58193279,1,34467,1440,090 E3 2010 07 19 POD602 V2,90,90,3,3,0,90
091 E4 2010 07 19 POD626 V2 NB DPM.txt,POD626,2010-08-21,23:59,58193279,17,307527,1440,091 E4 2010 07 19 POD626 V2,91,91,71,34,0,91
092 E5 2010 07 19 POD616 V2 NB DPM.txt,POD616,2010-08-21,23:59,58193279,10,121694,1440,092 E5 2010 07 19 POD616 V2,92,92,29,10,0,92
093 E6 2010 07 19 POD622 V2 NB DPM.txt,POD622,2010-08-21,23:59,58193279,7,49341,1440,093 E6 2010 07 19 POD622 V2,93,93,28,10,0,93
094 E7 2010 07 19 POD635 V2 NB DPM.txt,POD635,2010-08-21,23:59,58193279,12,62100,1440,094 E7 2010 07 19 POD635 V2,94,94,42,32,0,94
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-08-21,23:59,58193279,5,26169,1440,095 E8 2010 07 19 POD592 V2,95,95,24,10,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-08-21,23:59,58193279,11,287419,1440,096 E9 2010 07 19 POD604 V2,96,96,50,44,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-08-21,23:59,58193279,5,19984,1440,098 E11 2010 07 12 POD557 V2,98,98,11,11,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-08-21,23:59,58193279,1,59689,1440,099 E12 2010 07 19 POD591 V2,99,99,4,4,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-08-21,23:59,58193279,10,58153,1440,101 E14 2010 07 24 POD594 V2,101,101,44,38,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-08-21,23:59,58193279,31,89072,1440,102 E15 2010 07 24 POD561 V2,102,102,103,51,0,102
103 E16 2010 09 22 POD636 V2 NB DPM.txt,POD636,2010-08-21,23:59,58193279,0,0,0,103 E16 2010 09 22 POD636 V2,103,103,0,0,0,103
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-08-21,23:59,58193279,13,29316,1440,104 E18 2010 07 24 POD629 V2,104,104,46,41,0,104
105 E19 2010 07 24 POD618 V2 NB DPM.txt,POD618,2010-08-21,23:59,58193279,10,297071,1440,105 E19 2010 07 24 POD618 V2,105,105,30,26,0,105
107 E21 2010 07 24 POD619 V2 NB DPM.txt,POD619,2010-08-21,23:59,58193279,16,270568,1440,107 E21 2010 07 24 POD619 V2,107,107,90,22,0,107
108 E22 2010 07 24 POD617 V2 NB DPM.txt,POD617,2010-08-21,23:59,58193279,3,65471,1440,108 E22 2010 07 24 POD617 V2,108,108,8,0,0,108
